Date,Open,High,Low,Close,Volume,person_buyer_count,company_buyer_count,person_buy_volume,company_buy_volume,person_seller_count,company_seller_count,person_sell_volume,company_sell_volume,person_owner_change,company_owner_change
2015-11-04,90,90,87,88,649902,55,3,304461,345441,22,2,319875,330027,-15414,15414
2015-11-07,90,90,86,89,7364759,12,3,24104,7340655,28,4,263136,7101623,-239032,239032
2015-11-08,89,90,87,88,361889,18,3,74534,287355,10,2,57793,304096,16741,-16741
2015-11-09,88,89,87,88,215610,8,3,114744,100866,24,0,215610,0,-100866,100866
2015-11-10,89,89,87,88,106354,13,2,42354,64000,17,1,79398,26956,-37044,37044
2015-11-11,89,89,87,87,161013,22,3,38871,122142,21,0,161013,0,-122142,122142
2015-11-14,87,88,87,87,610981,16,5,100761,510220,37,1,410981,200000,-310220,310220
2015-11-15,88,88,86,87,241974,10,3,37645,204329,24,2,223418,18556,-185773,185773
2015-11-16,87,87,87,87,613289,18,3,152354,460935,34,1,606438,6851,-454084,454084
2015-11-17,88,88,87,87,4829247,9,3,67341,4761906,28,2,547520,4281727,-480179,480179
2015-11-18,89,89,86,88,4852208,13,4,189598,4662610,26,4,500940,4351268,-311342,311342
2015-11-21,86,88,86,87,746034,20,4,525258,220776,21,2,223755,522279,301503,-301503
2015-11-22,88,88,86,87,653719,23,3,265861,387858,29,2,549794,103925,-283933,283933
2015-11-23,87,87,86,87,3473323,6,6,36440,3436883,16,2,369418,3103905,-332978,332978
2015-11-24,88,88,86,87,260168,10,3,77228,182940,19,1,259263,905,-182035,182035
2015-11-25,87,87,86,86,292436,10,4,114326,178110,18,0,292436,0,-178110,178110
2015-11-28,86,87,86,86,493606,22,4,137819,355787,31,0,493606,0,-355787,355787
2015-11-29,87,87,86,87,505931,10,4,386072,119859,47,2,402931,103000,-16859,16859
2015-11-30,87,90,87,90,1890013,41,10,860873,1029140,76,3,970013,920000,-109140,109140
2015-12-01,88,91,88,90,846720,25,4,303297,543423,41,3,492124,354596,-188827,188827
2015-12-05,89,91,89,90,1285640,15,5,226659,1058981,53,3,595640,690000,-368981,368981
2015-12-06,91,91,90,91,2242882,17,3,147977,2094905,35,1,365105,1877777,-217128,217128
2015-12-07,91,92,90,91,754131,9,2,352120,402011,31,2,478631,275500,-126511,126511
2015-12-08,91,95,90,95,1345010,17,4,269836,1075174,79,5,698496,646514,-428660,428660
2015-12-09,95,96,93,96,1882826,17,1,112387,1537720,55,3,620107,1030000,-507720,507720
2015-12-13,98,98,94,94,2031981,36,2,294263,1737718,30,6,1653069,378912,-1358806,1358806
2015-12-14,95,96,95,95,156121,11,1,36886,119235,20,0,156121,0,-119235,119235
2015-12-15,95,96,95,95,1357575,26,6,185860,1171715,40,5,597575,760000,-411715,411715
2015-12-16,96,96,95,96,575542,16,2,234010,341532,30,4,261397,314145,-27387,27387
2015-12-19,95,95,92,93,265059,20,0,265059,0,16,0,265059,0,0,0
2015-12-20,91,92,91,91,285544,19,2,161400,124144,18,2,128936,156608,32464,-32464
2015-12-21,90,95,90,92,352950,16,2,49704,303246,28,0,352950,0,-303246,303246
2015-12-22,92,92,91,91,276481,24,2,156481,120000,14,2,123784,152697,32697,-32697
2015-12-23,91,92,89,92,1110869,50,5,649998,460871,23,2,117497,993372,532501,-532501
2015-12-26,89,91,89,91,552128,20,3,102442,449686,20,2,189538,362590,-87096,87096
2015-12-27,92,95,92,93,7660746,77,6,992746,6668000,46,6,1247403,6413343,-254657,254657
2015-12-28,93,94,93,93,1184030,22,4,94492,1089538,29,2,765630,418400,-671138,671138
2015-12-30,93,93,90,90,4098332,125,5,1478332,2620000,39,6,935020,3163312,543312,-543312
2016-01-10,94,94,93,93,1239054,60,2,933054,306000,43,2,719604,519450,213450,-213450
2016-01-11,93,93,92,93,1378628,63,3,623368,755260,60,4,1173628,205000,-550260,550260
2016-01-12,93,93,92,93,1985068,53,4,603268,1381800,52,2,1980776,4292,-1377508,1377508
2016-01-13,92,93,91,93,1081598,57,2,719297,362301,59,2,1050148,31450,-330851,330851
2016-01-16,93,97,93,96,6219374,200,4,4951234,1268140,81,11,1566750,4652624,3384484,-3384484
2016-01-17,100,100,98,100,14874098,251,6,7462991,7411107,129,14,5330220,9543878,2132771,-2132771
2016-01-18,100,105,100,105,7591996,188,6,5343521,2248475,189,7,4988198,2603798,355323,-355323
2016-01-19,105,108,105,108,15868356,286,2,11567781,4300575,124,10,3325493,12542863,8242288,-8242288
2016-01-20,111,111,104,107,7855681,151,2,1945910,5909771,158,3,7279735,575946,-5333825,5333825
2016-01-23,109,109,102,105,4964042,182,4,3672042,1292000,118,3,3364720,1599322,307322,-307322
2016-01-24,107,108,103,108,5446924,151,2,4429522,1017402,162,3,4713573,733351,-284051,284051
2016-01-25,107,111,105,111,7321064,242,2,6721064,600000,149,7,6007064,1314000,714000,-714000
2016-01-26,114,115,113,115,6962405,208,3,5462405,1500000,103,9,4370310,2592095,1092095,-1092095
2016-01-27,120,120,110,112,3381636,202,2,2920510,461126,118,2,2958814,422822,-38304,38304
2016-01-30,114,114,110,111,1509246,143,0,1509246,0,81,0,1509246,0,0,0
2016-01-31,111,112,108,110,1599817,107,3,1039817,560000,57,1,1511839,87978,-472022,472022
2016-02-01,109,114,109,112,2591489,121,1,2502615,88874,116,2,2163055,428434,339560,-339560
2016-02-02,112,115,108,108,2408599,173,0,2408599,0,93,2,1858599,550000,550000,-550000
2016-02-03,110,110,106,108,5329470,153,0,5329470,0,90,2,5074570,254900,254900,-254900
2016-02-06,107,110,107,108,1542313,124,0,1542313,0,79,1,1392313,150000,150000,-150000
2016-02-07,108,108,106,108,4793513,237,0,4793513,0,154,1,4639517,153996,153996,-153996
2016-02-08,109,113,107,111,6559880,231,2,5139200,1420680,188,3,5703901,855979,-564701,564701
2016-02-09,112,116,109,111,9088523,306,1,9033523,55000,273,9,6464882,2623641,2568641,-2568641
2016-02-10,112,114,110,111,1659197,110,0,1659197,0,112,0,1659197,0,0,0
2016-02-13,114,114,108,108,2140603,119,3,1408803,731800,80,1,1870114,270489,-461311,461311
2016-02-14,107,111,106,108,1668396,114,2,1063389,605007,68,4,958306,710090,105083,-105083
2016-02-15,107,112,106,110,2799244,142,2,1699383,1099861,105,4,2475358,323886,-775975,775975
2016-02-16,108,109,103,105,2292965,135,3,1321965,971000,72,3,1688401,604564,-366436,366436
2016-02-17,105,107,103,103,2053608,190,0,2053608,0,92,4,1009960,1043648,1043648,-1043648
2016-02-20,107,107,101,101,1820260,167,1,1759260,61000,87,3,1426799,393461,332461,-332461
2016-02-21,101,107,99,103,12633052,155,3,1673742,10959310,103,5,1464701,11168351,209041,-209041
2016-02-22,105,106,102,105,1090367,81,1,732367,358000,89,1,1066623,23744,-334256,334256
2016-02-23,105,108,102,103,1447373,54,2,372612,1074761,93,1,1247373,200000,-874761,874761
2016-02-24,103,110,103,110,2179667,63,2,790988,1388679,150,2,1858418,321249,-1067430,1067430
2016-02-27,105,109,105,107,1733776,92,2,1463206,270570,49,3,512678,1221098,950528,-950528
2016-02-28,108,108,103,103,1954106,75,0,1954106,0,46,2,454106,1500000,1500000,-1500000
2016-02-29,103,108,101,108,8224876,119,1,1380248,6844628,69,3,1324876,6900000,55372,-55372
2016-03-01,104,106,104,104,659841,59,1,559841,100000,51,1,589841,70000,-30000,30000
2016-03-02,104,107,102,102,4711578,113,2,1018535,3693043,48,2,1428846,3282732,-410311,410311
2016-03-05,104,104,101,101,3635074,212,1,3535074,100000,46,3,1363599,2271475,2171475,-2171475
2016-03-06,99,103,99,101,152203493,132,2,2203493,150000000,51,4,798411,151405082,1405082,-1405082
2016-03-07,102,105,101,103,3071193,104,0,3071193,0,89,4,1429188,1642005,1642005,-1642005
2016-03-08,100,106,100,106,3093557,51,2,1637887,1455670,120,2,2814531,279026,-1176644,1176644
2016-03-09,105,107,105,107,1859531,61,1,1632202,227329,102,2,1452236,407295,179966,-179966
2016-03-12,108,108,106,108,2659464,97,3,1751439,908025,90,4,1809464,850000,-58025,58025
2016-03-14,108,111,108,108,2888837,66,4,1743525,1145312,156,3,2453771,435066,-710246,710246
2016-03-15,110,112,105,106,3487352,61,3,2095352,1392000,56,1,534226,2953126,1561126,-1561126
2016-03-16,108,112,103,105,5733671,92,3,3056665,2677006,84,1,1985081,3748590,1071584,-1071584
2016-03-26,104,108,104,107,1054501,49,0,1054501,0,26,1,385394,669107,669107,-669107
2016-03-27,108,108,105,105,778342,45,0,778342,0,32,1,426761,351581,351581,-351581
2016-03-28,106,106,105,106,418923,25,3,300923,118000,13,1,100342,318581,200581,-200581
2016-03-29,105,106,105,105,609419,34,1,513780,95639,40,1,515031,94388,-1251,1251
2016-03-30,105,107,104,107,507917,35,0,507917,0,57,0,507917,0,0,0
2016-04-02,106,106,103,103,1969440,85,3,1419440,550000,34,1,1648232,321208,-228792,228792
2016-04-03,103,105,103,105,1040843,37,3,690843,350000,40,0,1040843,0,-350000,350000
2016-04-04,103,107,103,106,1221357,36,1,536581,684776,63,0,1221357,0,-684776,684776
2016-04-05,106,108,105,107,1174332,43,4,305377,868955,90,0,1174332,0,-868955,868955
2016-04-06,105,108,105,105,774263,49,2,674263,100000,40,2,622124,152139,52139,-52139
2016-04-09,105,106,104,105,8795691,35,5,421018,8374673,42,1,1095691,7700000,-674673,674673
2016-04-10,105,107,104,104,643077,30,3,418827,224250,64,3,592106,50971,-173279,173279
2016-04-11,105,108,105,106,10178551,31,4,418600,9759951,68,3,1267551,8911000,-848951,848951
2016-04-12,108,110,105,110,15231904,24,2,258810,14973094,84,1,941904,14290000,-683094,683094
2016-04-13,108,109,104,105,1208594,57,2,1108594,100000,42,1,1108594,100000,0,0
2016-04-16,105,105,103,103,2137016,48,5,852775,1284241,65,1,1637016,500000,-784241,784241
2016-04-17,104,107,104,105,673220,24,3,427231,245989,39,0,673220,0,-245989,245989
2016-04-18,105,108,105,106,1407918,40,3,1267918,140000,72,1,1229658,178260,38260,-38260
2016-04-19,107,112,106,112,12823145,95,6,11342034,1481111,184,3,5693145,7130000,5648889,-5648889
2016-04-20,116,116,111,111,72204557,554,29,54782757,17421800,273,18,13378313,58826244,41404444,-41404444
2016-04-23,111,114,110,112,7942898,202,9,7260328,682570,201,5,6974489,968409,285839,-285839
2016-04-24,113,117,112,117,24948423,331,10,16978423,7970000,285,15,9350996,15597427,7627427,-7627427
2016-04-25,117,118,115,115,6340450,166,3,5415450,925000,134,7,5688978,651472,-273528,273528
2016-04-26,118,120,115,115,14387576,391,10,12380574,2007002,187,10,10130789,4256787,2249785,-2249785
2016-04-27,112,116,111,112,11333519,475,5,11011519,322000,141,2,9767357,1566162,1244162,-1244162
2016-04-30,111,113,109,111,2007681,162,2,1987681,20000,67,3,1976793,30888,10888,-10888
2016-05-01,109,110,107,108,4785705,210,5,4683705,102000,67,2,4326853,458852,356852,-356852
2016-05-02,110,111,107,108,3532258,135,4,3449338,82920,83,2,2011265,1520993,1438073,-1438073
2016-05-03,109,109,107,107,2512031,102,3,2452031,60000,54,4,1359443,1152588,1092588,-1092588
2016-05-04,109,109,106,106,1509721,95,3,1468721,41000,55,1,1434721,75000,34000,-34000
2016-05-07,108,108,106,106,1434269,62,5,730269,704000,69,1,1359269,75000,-629000,629000
2016-05-08,106,112,106,111,5828413,65,4,2583311,3245102,163,4,3114911,2713502,-531600,531600
2016-05-09,110,114,107,113,3278903,78,3,1258903,2020000,124,0,3278903,0,-2020000,2020000
2016-05-10,109,109,106,106,2156314,142,4,1859982,296332,69,2,1851474,304840,8508,-8508
2016-05-11,105,108,103,104,1668375,117,2,1358375,310000,53,0,1668375,0,-310000,310000
2016-05-14,107,107,103,106,4063786,106,6,1176902,2886884,81,2,3213786,850000,-2036884,2036884
2016-05-15,108,108,103,103,3442906,117,6,1876985,1565921,61,2,3006058,436848,-1129073,1129073
2016-05-17,104,104,103,103,1875051,117,3,1477487,397564,44,0,1875051,0,-397564,397564
2016-05-18,104,107,103,107,6006063,82,4,747531,5258532,63,3,5399056,607007,-4651525,4651525
2016-05-21,105,106,105,105,1175015,57,2,1065015,110000,35,1,1170964,4051,-105949,105949
2016-05-23,107,107,104,107,10896835,57,9,2685401,8211434,86,3,2667135,8229700,18266,-18266
2016-05-24,107,107,105,105,2693665,52,4,518699,2174966,64,1,693665,2000000,-174966,174966
2016-05-25,108,109,107,109,10641588,68,3,3466488,7175100,122,3,3067414,7574174,399074,-399074
2016-05-28,109,109,107,107,1012448,63,3,802438,210010,63,0,1012448,0,-210010,210010
2016-05-29,107,109,105,106,850751,52,4,499488,351263,40,1,758124,92627,-258636,258636
2016-05-30,105,108,105,105,1532537,44,3,237437,1295100,42,1,1417337,115200,-1179900,1179900
2016-05-31,107,107,105,105,936459,41,3,626559,309900,24,1,536459,400000,90100,-90100
2016-06-01,104,106,104,105,595767,31,3,182746,413021,45,1,333523,262244,-150777,150777
2016-06-05,105,106,104,105,14009190,92,6,1033567,12975623,44,2,1743058,12266132,-709491,709491
2016-06-06,104,105,103,103,1016458,52,1,816458,200000,29,1,352833,663625,463625,-463625
2016-06-07,104,104,103,103,5074332,130,3,4774332,300000,49,3,4381740,692592,392592,-392592
2016-06-08,103,105,103,103,13521501,94,2,3775635,9745866,81,2,4941501,8580000,-1165866,1165866
2016-06-11,103,103,101,102,1296102,89,3,922558,373544,49,2,957709,338393,-35151,35151
2016-06-12,102,105,102,102,1083630,67,2,779610,304020,29,1,1074650,8980,-295040,295040
2016-06-13,104,104,102,102,1294899,47,2,894899,400000,26,1,1294889,10,-399990,399990
2016-06-14,102,103,101,102,805110,45,2,520137,284973,48,1,776524,28586,-256387,256387
2016-06-15,103,103,102,103,951230,45,1,751030,200200,36,2,707733,243497,43297,-43297
2016-06-18,103,103,102,102,615913,48,1,475632,140281,25,1,309198,306715,166434,-166434
2016-06-19,103,103,99,101,2261070,61,3,1296684,964386,40,1,2020629,240441,-723945,723945
2016-06-20,101,102,100,100,8362228,29,2,671337,7690891,34,2,867118,7495110,-195781,195781
2016-06-21,102,103,100,102,3270839,38,3,768487,2502352,41,2,1393286,1877553,-624799,624799
2016-06-22,103,103,101,102,2267070,98,2,1663570,603500,31,4,743072,1523998,920498,-920498
2016-06-25,103,103,100,102,1153843,37,3,636545,517298,37,1,806142,347701,-169597,169597
2016-06-26,102,103,102,102,920956,38,1,720956,200000,39,0,920956,0,-200000,200000
2016-06-28,103,103,102,102,1927665,75,2,1513173,414492,37,2,1136310,791355,376863,-376863
2016-06-29,102,103,102,103,733911,49,1,658843,75068,40,0,733911,0,-75068,75068
2016-07-02,102,102,102,102,813072,34,3,301990,511082,33,0,813072,0,-511082,511082
2016-07-03,102,104,102,103,3261820,54,6,715331,2546489,55,1,3163175,98645,-2447844,2447844
2016-07-04,104,105,103,105,1903603,31,4,466291,1437312,56,1,1603603,300000,-1137312,1137312
2016-07-05,105,108,103,107,13295925,55,7,576862,12719063,165,4,3062010,10233915,-2485148,2485148
2016-07-09,107,111,107,108,1548717,46,5,462070,1086647,88,5,1274725,273992,-812655,812655
2016-07-10,109,111,108,109,4896592,76,10,2271301,2625291,91,10,2929933,1966659,-658632,658632
2016-07-11,109,109,108,108,542764,46,3,430332,112432,54,1,539525,3239,-109193,109193
2016-07-12,108,110,108,108,2142233,38,3,838733,1303500,92,2,1942232,200001,-1103499,1103499
2016-07-13,108,108,105,107,5432694,109,7,1593922,3838772,94,5,4910533,522161,-3316611,3316611
2016-07-19,112,112,108,108,7410286,105,4,5210286,2200000,34,4,1828966,5581320,3381320,-3381320
2016-07-20,111,111,109,110,3933475,112,3,1779657,2153818,47,5,1355489,2577986,424168,-424168
2016-07-23,111,111,109,109,1585274,112,2,1421288,163986,38,1,1485274,100000,-63986,63986
2016-07-24,109,110,109,109,969583,72,2,908592,60991,40,2,779583,190000,129009,-129009
2016-07-25,109,110,108,109,3430984,93,3,2369211,1061773,51,2,1850984,1580000,518227,-518227
2016-07-26,109,109,105,106,10137549,263,6,8452988,1684561,49,1,1426146,8711403,7026842,-7026842
2016-07-27,106,109,106,108,3032765,85,5,1899765,1133000,81,2,1719534,1313231,180231,-180231
2016-07-31,109,112,108,111,14753224,109,7,1816724,12936500,181,5,5262394,9490830,-3445670,3445670
2016-08-01,110,112,109,109,4190701,64,3,667201,3523500,39,1,690701,3500000,-23500,23500
2016-08-02,110,112,109,110,928278,60,0,928278,0,53,1,828278,100000,100000,-100000
2016-08-03,111,111,110,110,848522,58,1,1030562,2000,42,2,811912,220650,218650,-218650
2016-08-06,112,113,109,111,3153237,89,5,1696237,1457000,80,7,1248726,1904511,447511,-447511
2016-08-07,111,116,111,116,12205384,128,4,10565205,1640179,230,3,8485984,3719400,2079221,-2079221
2016-08-08,117,117,113,114,3486654,115,2,2745449,741205,59,6,1738277,1748377,1007172,-1007172
2016-08-09,113,114,112,113,2719707,115,3,2651957,67750,42,3,2270755,448952,381202,-381202
2016-08-10,114,114,111,112,1124257,85,3,1034257,90000,45,2,1046642,77615,-12385,12385
2016-08-13,112,112,111,112,780673,65,4,592676,187997,45,0,780673,0,-187997,187997
2016-08-14,112,112,111,111,1679114,93,4,1414222,264892,47,2,1431614,247500,-17392,17392
2016-08-15,111,112,111,112,17379674,72,5,921271,16458403,53,4,920047,16459627,1224,-1224
2016-08-16,111,113,111,111,1140139,53,2,856753,283386,38,2,580139,560000,276614,-276614
2016-08-17,112,112,111,111,378004,47,2,263792,114212,26,1,325504,52500,-61712,61712
2016-08-20,112,113,111,112,956012,26,4,413054,542958,51,2,856012,100000,-442958,442958
2016-08-21,111,112,111,111,1430591,80,3,1050591,380000,26,5,1036733,393858,13858,-13858
2016-08-22,111,112,111,112,1147982,36,4,954400,193582,31,3,710211,437771,244189,-244189
2016-08-23,112,112,111,112,1850466,52,0,1850466,0,30,3,949149,901317,901317,-901317
2016-08-24,112,112,111,112,2400750,83,3,1799732,601018,41,3,1047486,1353264,752246,-752246
2016-08-27,112,112,111,111,1478371,42,5,1111355,367016,37,3,723473,754898,387882,-387882
2016-08-28,112,112,109,110,1916518,90,6,1425283,491235,31,6,1187518,729000,237765,-237765
2016-08-29,110,111,108,108,1499001,113,3,1069001,430000,20,4,540145,958856,528856,-528856
2016-08-30,110,110,107,108,1504311,99,3,1184311,320000,21,5,395412,1108899,788899,-788899
2016-08-31,107,108,107,107,3751558,113,11,1843558,1908000,29,4,1183131,2568427,660427,-660427
2016-09-03,108,108,106,106,1484245,72,5,768518,715727,24,4,271944,1212301,496574,-496574
2016-09-04,108,108,105,106,2063786,66,7,928232,1135554,20,3,425106,1638680,503126,-503126
2016-09-05,107,107,105,105,1733585,67,4,956469,777116,12,3,193040,1540545,763429,-763429
2016-09-06,107,110,106,108,1586594,28,2,509469,1077125,59,4,962324,624270,-452855,452855
2016-09-07,109,109,107,107,607805,31,3,483520,124285,18,3,512238,95567,-28718,28718
2016-09-10,107,107,106,106,1365617,49,4,620801,744816,23,1,1273077,92540,-652276,652276
2016-09-11,106,107,106,107,257354,21,2,222170,35184,19,1,242667,14687,-20497,20497
2016-09-13,107,108,106,106,1421821,33,3,1041821,380000,32,2,1217399,204422,-175578,175578
2016-09-14,107,107,106,107,369664,32,3,277664,92000,30,1,364171,5493,-86507,86507
2016-09-17,106,107,106,106,1050741,48,4,617266,433475,33,1,550741,500000,66525,-66525
2016-09-18,106,107,106,107,927880,35,3,602770,325110,40,2,744880,183000,-142110,142110
2016-09-19,106,107,106,107,1239849,37,3,1042072,197777,24,1,470687,769162,571385,-571385
2016-09-21,106,110,105,106,3805129,87,5,1822906,1982223,51,6,2711106,1094023,-888200,888200
2016-09-24,109,109,106,107,2012443,82,4,1029121,983322,34,3,1441065,571378,-411944,411944
2016-09-25,107,107,106,106,2829144,107,4,1949429,879715,36,5,1786077,1043067,163352,-163352
2016-09-26,106,108,106,106,3326606,43,8,1096606,2230000,44,4,1471924,1854682,-375318,375318
2016-09-27,108,108,107,108,1226027,26,2,809196,416831,49,2,924894,301133,-115698,115698
2016-09-28,107,108,107,107,1189240,35,2,710814,478426,46,3,653208,536032,57606,-57606
2016-10-01,108,108,106,107,1554885,70,2,698066,856819,46,2,1371998,182887,-673932,673932
2016-10-02,107,107,105,105,2052894,100,4,1021470,1031424,39,2,1682894,370000,-661424,661424
